"Date","Price","Open","High","Low","Vol.","Change %"
"01/08/2018","15,090.48","14,975.56","15,239.11","14,975.56","16.10M","1.20%"
"01/05/2018","14,910.88","14,859.57","14,937.59","14,824.01","9.44M","0.62%"
"01/04/2018","14,818.69","14,692.03","14,838.38","14,646.49","7.18M","0.99%"
"01/03/2018","14,673.82","14,722.43","14,789.86","14,660.25","9.01M","-0.20%"
"01/02/2018","14,703.17","14,830.43","14,914.69","14,656.20","7.79M","-0.73%"
"01/01/2018","14,810.81","14,843.91","14,972.73","14,771.80","6.95M","0.08%"
"12/29/2017","14,799.42","14,871.93","14,895.33","14,771.80","9.32M","0.18%"
"12/28/2017","14,772.49","14,869.47","14,930.00","14,751.56","12.50M","-0.26%"
"12/27/2017","14,811.38","14,587.89","14,903.07","14,579.47","16.24M","1.84%"
"12/26/2017","14,544.18","14,435.80","14,561.09","14,425.77","13.79M","0.86%"
"12/22/2017","14,419.65","14,433.80","14,469.88","14,399.45","12.76M","0.09%"
"12/21/2017","14,407.25","14,327.58","14,496.76","14,317.75","15.65M","0.76%"
"12/20/2017","14,298.19","14,276.89","14,391.47","14,249.70","12.42M","0.15%"
"12/19/2017","14,277.13","14,183.71","14,295.04","14,183.71","7.33M","0.93%"
"12/18/2017","14,145.80","14,072.68","14,233.13","13,813.45","6.63M","0.78%"
"12/15/2017","14,035.78","14,039.07","14,115.46","14,012.79","5.62M","0.42%"
"12/14/2017","13,977.64","13,922.98","14,004.69","13,858.82","5.97M","0.63%"
"12/13/2017","13,889.46","14,053.57","14,089.56","13,866.82","6.68M","-1.01%"
"12/12/2017","14,030.85","14,193.65","14,236.67","14,011.11","20.22M","-0.63%"
"12/11/2017","14,120.16","14,061.44","14,158.64","14,059.15","6.60M","0.69%"
"12/08/2017","14,023.05","13,904.98","14,047.49","13,882.14","7.87M","1.35%"
"12/07/2017","13,836.55","13,780.72","13,885.40","13,763.36","7.03M","0.47%"
"12/06/2017","13,771.64","13,919.80","13,926.13","13,759.33","7.20M","-1.02%"
"12/05/2017","13,913.26","13,915.96","13,928.20","13,817.54","9.37M","0.09%"
"12/04/2017","13,900.30","13,981.87","14,023.27","13,825.90","15.80M","0.32%"
"12/01/2017","13,855.99","14,028.93","14,105.44","13,825.80","17.15M","-0.96%"
"11/30/2017","13,990.28","14,045.95","14,075.04","13,964.86","7.89M","-0.54%"
"11/29/2017","14,065.54","14,071.72","14,144.03","14,048.42","8.06M","0.21%"
"11/28/2017","14,036.06","14,074.86","14,146.67","14,003.30","7.30M","-0.27%"
"11/27/2017","14,073.87","14,033.87","14,103.45","13,995.99","6.52M","0.12%"
"11/24/2017","14,056.60","13,985.89","14,077.87","13,979.43","6.49M","0.57%"
"11/23/2017","13,976.28","13,931.24","14,016.31","13,915.36","12.47M","0.23%"
"11/22/2017","13,944.46","14,034.49","14,038.51","13,919.06","7.22M","-0.52%"
"11/21/2017","14,017.89","13,819.52","14,109.91","13,810.13","8.50M","1.76%"
"11/20/2017","13,776.06","13,761.36","13,825.99","13,743.43","6.45M","0.24%"
"11/17/2017","13,742.46","13,654.24","13,811.91","13,654.24","4.56M","1.03%"
"11/16/2017","13,601.94","13,580.11","13,649.99","13,549.11","5.36M","0.40%"
"11/15/2017","13,548.27","13,729.07","13,742.73","13,514.49","8.61M","-1.31%"
"11/14/2017","13,727.69","13,772.66","13,831.19","13,702.36","6.96M","-0.30%"
"11/13/2017","13,769.12","13,866.86","13,906.82","13,704.75","11.99M","-0.65%"
"11/10/2017","13,858.88","13,987.44","14,056.75","13,803.21","7.10M","-0.92%"
"11/09/2017","13,987.76","14,115.44","14,170.86","13,807.40","6.05M","-0.27%"
"11/08/2017","14,025.96","14,120.97","14,254.99","14,012.18","6.56M","-0.08%"
"11/07/2017","14,037.53","14,618.67","14,670.47","13,946.40","11.68M","-3.51%"
"11/06/2017","14,548.51","14,550.25","14,626.92","14,501.26","7.95M","0.12%"
"11/03/2017","14,530.35","14,633.45","14,696.33","14,453.99","8.41M","-0.56%"
"11/02/2017","14,611.92","14,350.42","14,689.46","14,347.27","10.53M","2.48%"
"11/01/2017","14,258.68","14,298.93","14,406.85","14,240.04","5.54M","-0.16%"
"10/31/2017","14,281.60","14,285.55","14,371.58","14,224.09","6.52M","-0.04%"
"10/30/2017","14,287.00","14,174.68","14,381.36","14,124.64","5.98M","1.03%"
"10/27/2017","14,140.93","13,953.94","14,238.57","13,953.94","5.96M","1.61%"
"10/26/2017","13,917.05","13,861.90","13,964.28","13,783.48","3.47M","0.59%"
"10/25/2017","13,835.04","14,043.36","14,068.34","13,820.08","4.76M","-1.11%"
"10/24/2017","13,989.68","14,058.43","14,100.41","13,980.36","6.43M","-0.41%"
"10/23/2017","14,047.34","14,163.97","14,210.77","14,006.07","4.22M","-0.64%"
"10/19/2017","14,137.39","14,189.02","14,220.28","14,087.90","1.94M","-0.23%"
"10/18/2017","14,170.59","14,312.40","14,312.40","14,159.90","3.84M","-0.80%"
"10/17/2017","14,284.66","14,226.10","14,295.42","14,185.38","4.76M","0.38%"
"10/16/2017","14,230.88","14,096.65","14,242.45","14,091.33","5.90M","1.24%"
"10/13/2017","14,057.14","14,124.53","14,155.54","14,039.93","4.66M","-0.29%"
"10/12/2017","14,097.81","14,054.95","14,111.85","14,006.18","7.16M","1.15%"
"10/11/2017","13,937.36","14,078.16","14,132.84","13,870.68","5.12M","-0.86%"
"10/10/2017","14,058.79","14,028.08","14,124.97","14,018.62","7.92M","0.54%"
"10/09/2017","13,983.41","13,981.16","14,062.26","13,950.30","10.60M","0.04%"
"10/06/2017","13,978.48","13,912.62","13,993.58","13,883.67","10.44M","0.91%"
"10/05/2017","13,853.04","13,886.30","13,996.15","13,833.56","5.83M","0.35%"
"10/04/2017","13,805.11","13,607.64","13,839.29","13,603.96","6.49M","1.83%"
"10/03/2017","13,557.01","13,597.52","13,679.11","13,535.32","3.82M","0.51%"
"09/29/2017","13,487.76","13,463.10","13,586.00","13,423.97","5.62M","0.62%"
"09/28/2017","13,404.58","13,339.46","13,465.99","13,253.95","6.22M","0.69%"
"09/27/2017","13,312.27","13,639.64","13,664.11","13,275.75","5.86M","-2.55%"
"09/26/2017","13,660.31","13,611.85","13,769.17","13,581.18","7.71M","0.28%"
"09/25/2017","13,622.30","13,905.03","13,928.89","13,546.44","8.23M","-1.75%"
"09/22/2017","13,864.44","14,150.48","14,249.54","13,827.30","13.38M","-2.05%"
"09/21/2017","14,154.16","13,833.87","14,173.93","13,827.46","16.83M","2.74%"
"09/20/2017","13,776.60","13,795.18","13,847.26","13,686.72","10.60M","0.23%"
"09/19/2017","13,744.65","13,845.67","13,900.32","13,724.74","6.37M","-0.34%"
"09/18/2017","13,791.53","13,793.31","13,869.97","13,668.25","6.23M","0.20%"
"09/15/2017","13,763.32","13,726.88","13,795.81","13,635.61","7.49M","-0.19%"
"09/14/2017","13,789.74","13,659.74","13,817.08","13,659.74","7.44M","2.11%"
"09/13/2017","13,504.66","13,366.78","13,609.72","13,320.46","9.45M","1.15%"
"09/12/2017","13,350.50","13,189.31","13,367.71","13,123.69","5.83M","1.68%"
"09/11/2017","13,130.29","13,178.18","13,248.64","13,110.51","5.29M","-0.03%"
"09/08/2017","13,134.02","13,258.90","13,349.07","13,102.40","6.18M","-0.92%"
"09/07/2017","13,256.40","13,228.14","13,310.48","13,193.92","12.17M","0.53%"
"09/06/2017","13,186.64","13,319.79","13,331.46","13,174.04","3.86M","-1.35%"
"09/05/2017","13,367.28","13,407.22","13,441.62","13,326.97","4.43M","0.02%"
"09/04/2017","13,364.50","13,429.17","13,431.66","13,198.83","4.80M","-0.20%"
"09/01/2017","13,390.64","13,230.94","13,430.71","13,230.94","5.07M","1.84%"
"08/31/2017","13,149.26","13,244.69","13,284.44","13,128.93","6.24M","-0.47%"
"08/30/2017","13,211.37","13,173.94","13,307.06","13,173.94","4.41M","0.56%"
"08/29/2017","13,137.21","13,293.31","13,363.81","13,120.89","5.79M","-1.19%"
"08/28/2017","13,296.09","13,263.00","13,388.20","13,245.45","10.61M","0.53%"
"08/24/2017","13,226.29","12,939.60","13,268.53","12,917.08","6.42M","2.53%"
"08/23/2017","12,899.31","12,872.96","12,946.38","12,866.51","10.11M","0.55%"
"08/22/2017","12,828.35","12,784.07","12,899.65","12,720.21","14.38M","0.77%"
"08/21/2017","12,730.11","12,975.93","13,015.59","12,705.92","5.10M","-1.61%"
"08/18/2017","12,938.17","13,122.60","13,122.60","12,849.71","5.27M","-1.60%"
"08/17/2017","13,147.90","13,245.94","13,284.42","13,126.41","5.98M","-0.51%"
"08/16/2017","13,214.76","13,125.66","13,233.29","12,999.79","7.97M","0.95%"
"08/14/2017","13,090.85","12,761.82","13,116.03","12,759.31","7.60M","2.21%"
"08/11/2017","12,807.82","12,703.55","12,905.75","12,513.13","12.61M","0.22%"
"08/10/2017","12,779.24","13,221.64","13,332.88","12,631.77","10.11M","-3.15%"
"08/09/2017","13,195.04","13,650.05","13,656.30","13,136.60","8.33M","-3.73%"
"08/08/2017","13,706.47","13,900.19","13,922.77","13,685.91","5.01M","-1.32%"
"08/07/2017","13,890.51","13,940.49","13,978.25","13,869.96","5.02M","0.09%"
"08/04/2017","13,877.80","13,957.97","13,964.10","13,716.63","8.60M","-0.94%"
"08/03/2017","14,009.71","14,193.08","14,289.38","13,980.77","13.29M","-1.03%"
"08/02/2017","14,156.18","14,239.46","14,272.29","14,132.20","6.17M","-0.46%"
"08/01/2017","14,221.69","14,182.95","14,319.65","14,179.11","7.39M","0.19%"
"07/31/2017","14,195.40","14,461.91","14,462.69","14,179.95","7.68M","-1.52%"
"07/28/2017","14,414.16","14,560.06","14,577.96","14,378.21","9.11M","-1.73%"
"07/27/2017","14,668.57","14,890.01","14,898.93","14,641.89","6.74M","-1.18%"
"07/26/2017","14,843.74","14,766.72","14,851.94","14,728.74","6.54M","0.80%"
"07/25/2017","14,725.90","14,790.81","14,806.88","14,690.69","5.10M","-0.33%"
"07/24/2017","14,774.86","14,875.72","14,895.28","14,760.94","6.12M","-0.42%"
"07/21/2017","14,837.61","14,966.30","14,966.38","14,745.51","6.44M","-0.54%"
"07/20/2017","14,918.14","15,038.41","15,062.62","14,897.66","5.75M","-0.69%"
"07/19/2017","15,021.74","14,851.21","15,039.38","14,851.21","7.53M","1.78%"
"07/18/2017","14,759.06","14,731.05","14,862.70","14,711.23","6.14M","0.18%"
"07/17/2017","14,732.86","14,751.87","14,800.19","14,680.05","7.39M","0.20%"
"07/14/2017","14,702.79","14,637.92","14,768.51","14,621.72","8.29M","0.89%"
"07/13/2017","14,573.14","14,553.46","14,641.15","14,528.02","6.17M","0.39%"
"07/12/2017","14,516.04","14,519.57","14,551.36","14,442.26","7.30M","0.43%"
"07/11/2017","14,453.17","14,594.97","14,632.60","14,434.65","9.58M","-0.65%"
"07/10/2017","14,547.21","14,414.18","14,591.86","14,414.04","20.32M","1.14%"
"07/07/2017","14,383.86","14,259.75","14,458.11","14,244.67","7.48M","1.03%"
"07/06/2017","14,237.91","14,269.33","14,336.54","14,221.47","9.37M","0.12%"
"07/05/2017","14,220.48","14,160.68","14,248.24","14,126.13","6.33M","0.69%"
"07/04/2017","14,122.48","14,277.02","14,343.53","14,097.19","4.85M","-0.73%"
"07/03/2017","14,227.01","14,246.59","14,274.37","14,174.29","4.11M","0.26%"
"06/30/2017","14,190.58","14,001.58","14,214.02","13,962.25","6.28M","1.47%"
"06/29/2017","13,984.74","14,014.74","14,059.52","13,951.77","5.56M","-0.09%"
"06/28/2017","13,997.82","13,970.55","14,024.72","13,916.85","5.88M","0.12%"
"06/27/2017","13,980.60","14,060.94","14,138.74","13,907.14","6.73M","-0.28%"
"06/23/2017","14,019.53","14,064.14","14,141.66","13,952.61","7.72M","-0.26%"
"06/22/2017","14,055.75","14,106.76","14,184.30","14,040.84","7.14M","-0.07%"
"06/21/2017","14,065.56","14,113.60","14,127.03","14,021.35","7.49M","-0.13%"
"06/20/2017","14,083.72","14,105.36","14,163.85","14,061.02","8.41M","0.02%"
"06/19/2017","14,080.61","14,197.93","14,199.71","14,026.24","7.87M","-0.48%"
"06/16/2017","14,147.85","14,395.59","14,429.33","14,124.58","6.98M","-1.52%"
"06/15/2017","14,365.72","14,263.83","14,433.91","14,233.60","7.09M","0.86%"
"06/14/2017","14,242.68","14,349.66","14,355.33","14,218.86","3.85M","-0.18%"
"06/13/2017","14,268.48","14,379.07","14,416.08","14,254.12","5.74M","0.03%"
"06/12/2017","14,264.35","14,249.50","14,322.52","14,218.83","5.04M","0.26%"
"06/09/2017","14,227.90","14,197.25","14,254.92","14,104.67","5.99M","0.34%"
"06/08/2017","14,180.15","13,979.45","14,253.83","13,973.35","6.16M","1.64%"
"06/07/2017","13,951.60","13,822.76","14,020.72","13,798.94","9.14M","1.08%"
"06/06/2017","13,803.09","13,907.46","13,925.28","13,758.94","4.97M","-0.47%"
"06/05/2017","13,867.96","13,893.66","13,953.10","13,849.97","4.89M","-0.05%"
"06/02/2017","13,875.55","13,820.79","13,929.93","13,800.32","8.19M","1.12%"
"06/01/2017","13,722.43","13,587.08","13,911.66","13,576.07","8.38M","1.17%"
"05/31/2017","13,563.80","13,589.18","13,650.51","13,503.46","10.21M","0.34%"
"05/30/2017","13,517.81","13,202.74","13,544.46","13,176.89","9.83M","2.28%"
"05/29/2017","13,216.63","13,448.41","13,448.41","13,073.42","13.71M","-2.75%"
"05/26/2017","13,590.94","13,669.14","13,838.02","13,558.82","11.36M","-0.76%"
"05/25/2017","13,694.96","13,935.32","13,939.35","13,572.27","9.53M","-1.76%"
"05/24/2017","13,940.99","14,240.04","14,240.04","13,876.63","8.25M","-1.94%"
"05/23/2017","14,216.70","14,569.22","14,578.97","14,085.33","8.57M","-2.72%"
"05/22/2017","14,614.14","14,909.64","14,926.14","14,590.09","6.71M","-1.64%"
"05/19/2017","14,858.05","14,966.52","15,008.31","14,808.27","9.11M","-0.31%"
"05/18/2017","14,904.64","14,965.16","15,024.68","14,892.17","28.77M","-0.85%"
"05/17/2017","15,032.04","15,097.29","15,104.80","15,012.26","7.81M","-0.30%"
"05/16/2017","15,077.01","15,074.51","15,136.81","15,037.08","7.39M","0.20%"
"05/15/2017","15,047.11","14,943.81","15,080.56","14,895.18","8.10M","1.06%"
"05/12/2017","14,888.69","14,957.71","14,981.42","14,783.96","7.32M","-0.66%"
"05/11/2017","14,987.96","14,942.21","15,032.85","14,930.04","8.06M","0.55%"
"05/10/2017","14,906.40","14,802.11","14,969.72","14,799.37","12.29M","0.94%"
"05/09/2017","14,767.23","14,823.26","14,832.87","14,721.76","4.82M","-0.11%"
"05/08/2017","14,783.58","14,725.26","14,799.60","14,708.95","4.58M","0.60%"
"05/05/2017","14,695.96","14,776.09","14,840.82","14,659.23","6.77M","-0.48%"
"05/04/2017","14,766.70","14,773.34","14,879.35","14,729.78","5.84M","0.06%"
"05/03/2017","14,757.24","14,923.00","14,971.55","14,746.40","6.56M","-0.98%"
"05/02/2017","14,902.64","15,056.99","15,078.58","14,843.67","8.87M","-0.78%"
"04/28/2017","15,019.40","15,024.68","15,065.52","14,970.24","13.26M","0.13%"
"04/27/2017","14,999.57","15,131.02","15,155.29","14,976.52","6.32M","-0.71%"
"04/26/2017","15,106.48","15,178.56","15,223.47","15,029.56","12.28M","-0.58%"
"04/25/2017","15,194.16","15,187.37","15,217.74","15,157.20","9.03M","0.66%"
"04/24/2017","15,095.26","15,145.60","15,174.81","15,042.74","10.20M","-0.43%"
"04/21/2017","15,161.10","15,295.88","15,320.14","15,146.34","9.43M","-0.76%"
"04/20/2017","15,276.90","15,314.51","15,367.92","15,261.61","11.19M","-0.14%"
"04/19/2017","15,298.01","15,360.63","15,399.76","15,277.85","8.61M","-0.22%"
"04/18/2017","15,332.45","15,490.32","15,544.21","15,313.94","12.39M","-0.94%"
"04/17/2017","15,477.57","15,527.61","15,542.24","15,446.14","20.29M","-0.17%"
"04/13/2017","15,503.29","15,452.23","15,578.06","15,433.40","11.75M","0.64%"
"04/12/2017","15,404.65","15,316.33","15,449.11","15,167.34","12.58M","0.62%"
"04/11/2017","15,309.42","15,284.47","15,324.83","15,272.99","12.47M","0.37%"
"04/10/2017","15,252.43","15,247.20","15,295.13","15,213.71","14.52M","0.24%"
"04/07/2017","15,215.55","15,449.33","15,449.33","15,189.43","14.53M","-1.43%"
"04/06/2017","15,435.62","15,573.70","15,574.05","15,402.47","5.87M","-0.63%"
"04/05/2017","15,533.80","15,525.51","15,555.48","15,496.37","11.63M","0.39%"
"04/03/2017","15,472.99","15,359.37","15,484.85","15,330.98","15.25M","1.05%"
"03/31/2017","15,312.40","15,285.77","15,345.62","15,283.49","6.88M","0.19%"
"03/30/2017","15,283.19","15,263.83","15,342.94","15,263.16","8.00M","0.19%"
"03/29/2017","15,254.51","15,381.18","15,396.56","15,229.72","16.48M","-0.51%"
"03/28/2017","15,332.00","15,273.07","15,352.42","15,269.40","100.48M","0.67%"
"03/27/2017","15,229.33","15,351.73","15,353.79","15,210.66","13.40M","-0.83%"
"03/24/2017","15,357.22","15,283.92","15,462.62","15,278.63","10.00M","-0.29%"
"03/23/2017","15,401.65","15,335.87","15,417.67","15,332.01","20.29M","0.63%"
"03/22/2017","15,304.95","15,273.37","15,331.37","15,180.32","14.15M","-0.15%"
"03/21/2017","15,327.28","15,520.53","15,520.58","15,240.62","8.34M","-1.44%"
"03/20/2017","15,551.01","15,506.91","15,572.67","15,504.28","11.39M","0.44%"
"03/17/2017","15,482.69","15,605.37","15,612.02","15,432.99","8.01M","-0.29%"
"03/16/2017","15,528.46","15,516.56","15,582.72","15,500.22","6.96M","0.57%"
"03/15/2017","15,440.21","15,469.06","15,514.81","15,412.38","9.76M","0.21%"
"03/14/2017","15,407.31","15,315.80","15,522.57","15,211.85","11.76M","1.53%"
"03/10/2017","15,174.84","15,208.99","15,298.73","15,148.85","10.20M","-0.31%"
"03/09/2017","15,222.01","15,293.26","15,299.09","15,201.21","7.98M","-0.64%"
"03/08/2017","15,320.05","15,284.25","15,403.45","15,259.20","11.35M","0.21%"
"03/07/2017","15,287.68","15,379.53","15,396.08","15,266.47","5.01M","-0.47%"
"03/06/2017","15,359.70","15,372.70","15,395.02","15,319.23","4.84M","0.14%"
"03/03/2017","15,338.98","15,272.18","15,374.53","15,238.30","6.06M","0.37%"
"03/02/2017","15,281.71","15,571.13","15,584.54","15,244.05","9.47M","-1.53%"
"03/01/2017","15,518.79","15,406.78","15,593.83","15,406.35","8.29M","0.87%"
"02/28/2017","15,384.97","15,403.65","15,469.40","15,372.96","9.48M","0.01%"
"02/27/2017","15,383.07","15,354.30","15,472.38","15,318.73","7.85M","0.27%"
"02/23/2017","15,341.90","15,364.41","15,434.74","15,319.71","6.60M","0.00%"
"02/22/2017","15,341.57","15,452.19","15,472.06","15,289.54","7.60M","-0.61%"
"02/21/2017","15,435.18","15,452.42","15,470.05","15,401.05","11.24M","0.09%"
"02/20/2017","15,421.38","15,369.70","15,453.83","15,294.61","16.72M","0.61%"
"02/17/2017","15,327.36","15,153.96","15,355.91","15,126.18","9.41M","1.64%"
"02/16/2017","15,080.22","14,732.88","15,114.76","14,701.56","6.73M","2.46%"
"02/15/2017","14,718.68","15,018.85","15,038.89","14,705.55","7.88M","-1.90%"
"02/14/2017","15,003.64","15,098.65","15,122.35","14,943.04","5.64M","-0.48%"
"02/13/2017","15,076.00","15,167.77","15,211.44","15,011.69","5.05M","-0.41%"
"02/10/2017","15,138.15","15,311.42","15,341.97","15,115.61","8.41M","-0.88%"
"02/09/2017","15,272.47","15,348.50","15,411.98","15,253.96","7.02M","-0.24%"
"02/08/2017","15,309.37","15,381.13","15,417.56","15,241.58","9.31M","-0.26%"
"02/07/2017","15,348.88","15,472.13","15,587.23","15,309.41","9.93M","-0.65%"
"02/06/2017","15,449.46","15,339.43","15,525.56","15,234.10","15.25M","1.27%"
"02/03/2017","15,254.98","15,070.85","15,303.84","15,059.09","12.53M","1.61%"
"02/02/2017","15,013.36","14,769.53","15,042.94","14,686.41","7.69M","1.79%"
"02/01/2017","14,749.30","14,800.23","14,837.13","14,603.55","5.17M","-0.32%"
"01/31/2017","14,797.01","15,024.17","15,063.41","14,780.64","9.54M","-1.38%"
"01/30/2017","15,003.75","15,011.26","15,081.43","14,964.16","11.04M","0.16%"
"01/27/2017","14,979.22","14,941.32","15,035.11","14,941.04","12.19M","0.26%"
"01/25/2017","14,939.79","14,950.61","14,986.27","14,913.53","4.39M","0.08%"
"01/24/2017","14,928.39","14,783.45","14,946.41","14,773.83","4.92M","1.11%"
"01/23/2017","14,764.13","14,833.82","14,856.06","14,734.36","3.66M","-0.52%"
"01/20/2017","14,841.42","14,986.94","15,047.13","14,817.07","5.14M","-1.01%"
"01/19/2017","14,992.48","15,081.36","15,121.22","14,966.57","4.23M","-0.46%"
"01/18/2017","15,061.94","15,050.70","15,121.06","15,029.78","4.43M","0.25%"
"01/17/2017","15,024.80","15,035.47","15,095.55","14,994.96","6.14M","0.01%"
"01/16/2017","15,024.04","15,052.85","15,082.18","15,005.52","6.56M","-0.08%"
"01/13/2017","15,036.78","15,070.63","15,095.03","14,957.91","6.52M","0.16%"
"01/12/2017","15,012.24","14,986.09","15,039.98","14,858.68","10.07M","-0.73%"
"01/11/2017","15,123.23","15,045.18","15,139.99","15,044.09","6.29M","0.76%"
"01/10/2017","15,009.54","14,986.78","15,018.10","14,954.51","7.80M","0.40%"
"01/09/2017","14,949.40","15,134.38","15,135.06","14,936.36","9.36M","-0.81%"
"01/06/2017","15,070.83","15,091.30","15,173.02","15,051.17","7.71M","0.25%"
"01/05/2017","15,033.07","14,935.24","15,050.26","14,934.92","7.71M","1.11%"
"01/04/2017","14,868.19","14,873.38","14,944.78","14,844.71","10.38M","0.20%"
"01/03/2017","14,839.18","14,795.08","14,902.64","14,794.41","11.66M","0.19%"
"01/02/2017","14,811.35","14,815.67","14,847.06","14,720.50","12.81M","0.57%"
"12/30/2016","14,727.59","14,643.86","14,753.51","14,627.01","5.77M","1.11%"
"12/29/2016","14,565.47","14,569.72","14,625.84","14,525.03","7.51M","0.04%"
"12/28/2016","14,560.13","14,472.92","14,682.68","14,461.59","7.39M","0.82%"
"12/27/2016","14,441.96","14,242.54","14,458.23","14,221.00","6.62M","1.73%"
"12/26/2016","14,196.13","14,594.94","14,598.61","14,170.63","8.60M","-2.58%"
"12/23/2016","14,572.22","14,689.00","14,766.13","14,486.49","7.05M","-0.66%"
"12/22/2016","14,669.13","14,863.83","14,902.25","14,652.59","6.47M","-1.34%"
"12/21/2016","14,867.95","14,978.28","15,022.70","14,855.39","7.35M","-0.34%"
"12/20/2016","14,919.29","15,087.78","15,128.44","14,905.80","9.98M","-1.13%"
"12/19/2016","15,089.73","15,239.85","15,239.85","15,055.91","7.05M","-0.85%"
"12/16/2016","15,219.55","15,229.11","15,255.76","15,105.28","9.97M","0.05%"
"12/15/2016","15,211.71","15,383.78","15,446.46","15,194.36","7.79M","-1.36%"
"12/14/2016","15,422.20","15,548.91","15,587.59","15,402.94","4.93M","-0.58%"
"12/13/2016","15,511.88","15,491.64","15,526.75","15,413.86","3.72M","0.25%"
"12/12/2016","15,473.47","15,559.18","15,593.90","15,456.71","4.70M","-0.46%"
"12/09/2016","15,544.40","15,587.74","15,616.51","15,517.95","5.03M","-0.07%"
"12/08/2016","15,554.80","15,423.56","15,574.56","15,357.19","4.12M","0.95%"
"12/07/2016","15,408.11","15,657.41","15,668.24","15,378.96","4.90M","-1.70%"
"12/06/2016","15,673.94","15,704.82","15,788.88","15,658.30","5.44M","-0.02%"
"12/05/2016","15,676.35","15,645.96","15,732.05","15,605.16","5.37M","0.33%"
"12/02/2016","15,624.48","15,780.72","15,781.13","15,590.15","8.55M","-1.03%"
"12/01/2016","15,787.50","15,777.81","15,913.38","15,747.92","10.24M","0.34%"
"11/30/2016","15,734.32","15,755.52","15,841.61","15,716.21","7.69M","0.31%"
"11/29/2016","15,686.36","15,775.14","15,801.33","15,654.26","5.28M","-0.17%"
"11/28/2016","15,712.94","15,657.23","15,756.36","15,632.99","6.26M","0.55%"
"11/25/2016","15,626.55","15,334.99","15,664.64","15,283.85","6.37M","2.35%"
"11/24/2016","15,267.10","15,421.33","15,421.33","15,238.78","5.30M","-1.03%"
"11/23/2016","15,426.43","15,154.82","15,454.69","15,122.05","5.08M","2.19%"
"11/22/2016","15,096.35","15,037.19","15,124.50","14,973.77","4.17M","0.72%"
"11/21/2016","14,988.64","15,258.29","15,266.85","14,956.53","5.15M","-1.44%"
"11/18/2016","15,207.00","15,042.21","15,249.85","14,952.92","5.82M","1.29%"
"11/17/2016","15,014.05","14,977.49","15,113.09","14,887.55","5.16M","0.36%"
"11/16/2016","14,960.29","15,257.54","15,361.58","14,917.91","6.32M","-1.34%"
"11/15/2016","15,163.94","15,555.69","15,580.81","15,108.32","10.01M","-2.02%"
"11/11/2016","15,477.08","15,754.55","15,833.99","15,426.74","7.82M","-1.19%"
"11/10/2016","15,663.56","15,707.08","15,874.16","15,472.44","8.06M","1.24%"
"11/09/2016","15,472.44","14,577.58","15,517.78","13,955.44","15.24M","1.48%"
"11/08/2016","15,247.07","15,456.84","15,522.83","15,216.80","6.04M","-1.23%"
"11/07/2016","15,437.21","15,468.57","15,570.86","15,150.31","7.16M","1.89%"
"11/04/2016","15,150.31","15,685.87","15,685.87","15,076.67","11.82M","-4.16%"
"11/03/2016","15,807.59","16,018.08","16,081.01","15,759.40","6.72M","-1.11%"
"11/02/2016","15,984.54","16,291.90","16,291.90","15,970.19","7.26M","-2.15%"
"11/01/2016","16,335.16","16,484.47","16,553.85","16,310.57","7.04M","-0.82%"
"10/30/2016","16,470.33","16,454.35","16,479.01","16,450.94","105.00K","0.59%"
"10/28/2016","16,374.08","16,306.32","16,439.08","16,274.65","7.91M","0.73%"
"10/27/2016","16,254.74","16,269.65","16,313.49","16,171.11","8.28M","0.12%"
"10/26/2016","16,235.69","16,412.54","16,452.00","16,186.27","13.00M","-1.12%"
"10/25/2016","16,418.78","16,352.79","16,464.32","16,249.46","14.57M","0.46%"
"10/24/2016","16,343.12","16,377.65","16,411.51","16,301.41","18.98M","0.01%"
"10/21/2016","16,341.83","16,347.28","16,362.23","16,258.64","21.09M","0.15%"
"10/20/2016","16,316.95","16,437.50","16,455.37","16,308.36","13.34M","-0.35%"
"10/19/2016","16,374.96","16,338.19","16,431.76","16,332.12","8.83M","0.51%"
"10/18/2016","16,292.06","16,081.29","16,315.35","16,073.28","18.56M","1.64%"
"10/17/2016","16,028.99","16,191.48","16,218.96","16,014.28","7.79M","-0.79%"
"10/14/2016","16,156.29","16,131.93","16,180.85","16,093.37","5.77K","0.37%"
"10/13/2016","16,096.04","16,364.50","16,364.50","16,036.26","7.58K","-1.40%"
"10/10/2016","16,324.51","16,278.67","16,384.38","16,278.67","8.65K","0.52%"
"10/07/2016","16,240.25","16,269.13","16,363.61","16,209.99","8.25K","-0.27%"
"10/06/2016","16,283.65","16,507.88","16,548.49","16,256.28","9.32K","-0.99%"
"10/05/2016","16,446.43","16,540.29","16,569.16","16,420.50","11.15K","-0.34%"
"10/04/2016","16,502.70","16,526.70","16,588.40","16,470.68","10.21K","0.16%"
"10/03/2016","16,476.23","16,251.76","16,494.55","16,251.76","11.83K","1.82%"
"09/30/2016","16,181.12","16,097.66","16,211.38","16,006.00","12.04K","0.46%"
"09/29/2016","16,107.41","16,692.16","16,726.66","15,943.40","20.79K","-3.26%"
"09/28/2016","16,649.35","16,636.91","16,750.00","16,629.96","15.47K","0.12%"
"09/27/2016","16,629.06","16,544.72","16,692.03","16,544.08","13.08K","0.59%"
"09/26/2016","16,532.15","16,605.43","16,664.16","16,507.57","10.06K","-0.49%"
