"Date","Price","Open","High","Low","Vol.","Change %"
"07/20/2018","7,355.79","7,271.27","7,390.40","7,267.97","15.16K","1.38%"
"07/19/2018","7,255.98","7,304.41","7,331.09","7,230.11","15.29K","-0.62%"
"07/18/2018","7,301.02","7,367.05","7,383.17","7,277.61","26.55K","-0.31%"
"07/17/2018","7,323.38","7,322.91","7,361.44","7,282.96","16.02K","0.03%"
"07/16/2018","7,320.83","7,330.18","7,448.44","7,263.82","14.92K","0.33%"
"07/13/2018","7,296.92","7,343.71","7,372.22","7,285.27","15.81K","-0.21%"
"07/12/2018","7,312.30","7,389.87","7,394.28","7,280.37","12.81K","-0.67%"
"07/11/2018","7,361.76","7,267.07","7,409.04","7,263.56","16.41K","1.94%"
"07/10/2018","7,221.42","7,238.01","7,257.24","7,203.03","14.53K","0.51%"
"07/09/2018","7,184.97","7,194.86","7,205.92","7,137.34","12.05K","0.47%"
"07/06/2018","7,151.13","7,110.25","7,168.71","7,107.84","9.91K","0.34%"
"07/05/2018","7,127.06","7,239.96","7,240.71","7,077.29","12.88K","-1.34%"
"07/04/2018","7,223.81","7,267.29","7,271.30","7,206.06","11.43K","-0.55%"
"07/03/2018","7,263.70","7,213.16","7,274.27","7,185.23","10.22K","0.95%"
"07/02/2018","7,195.02","7,167.17","7,207.05","7,143.58","12.58K","0.42%"
"06/29/2018","7,164.97","7,119.99","7,178.53","7,106.11","15.11K","0.93%"
"06/28/2018","7,098.79","7,127.89","7,182.16","7,070.18","17.12K","-0.27%"
"06/27/2018","7,117.75","7,147.88","7,208.41","7,092.08","19.78K","-0.07%"
"06/26/2018","7,122.65","7,065.34","7,146.08","7,045.27","18.26K","0.70%"
"06/25/2018","7,073.41","7,031.19","7,098.00","7,028.58","12.34K","0.58%"
"06/22/2018","7,032.85","7,024.93","7,047.27","7,013.18","11.23K","0.14%"
"06/21/2018","7,022.73","7,070.53","7,074.45","7,012.94","20.75K","-0.31%"
"06/20/2018","7,044.90","7,069.15","7,085.03","7,031.93","17.39K","-0.14%"
"06/19/2018","7,055.12","7,124.14","7,131.34","7,040.58","22.99K","-1.08%"
"06/18/2018","7,132.45","7,234.65","7,244.69","7,121.86","12.64K","-0.73%"
"06/15/2018","7,184.87","7,065.35","7,207.07","7,050.39","14.56K","1.83%"
"06/14/2018","7,055.96","7,147.31","7,148.42","7,042.09","21.03K","-1.32%"
"06/13/2018","7,150.47","7,129.39","7,177.71","7,120.83","34.88K","0.94%"
"06/12/2018","7,083.90","7,072.20","7,107.71","7,047.92","19.50K","0.35%"
"06/11/2018","7,058.92","7,041.61","7,089.08","7,040.41","13.90K","0.41%"
"06/08/2018","7,030.04","6,971.30","7,044.68","6,960.96","16.30K","0.73%"
"06/07/2018","6,978.88","6,911.14","6,999.08","6,909.47","21.68K","1.00%"
"06/06/2018","6,909.73","6,831.58","6,925.55","6,816.98","28.50K","1.20%"
"06/05/2018","6,827.86","6,917.47","6,953.11","6,805.96","29.88K","-1.58%"
"06/04/2018","6,937.62","6,941.01","6,955.38","6,901.12","15.44K","0.33%"
"06/01/2018","6,915.09","6,985.05","7,013.33","6,900.45","24.52K","-0.73%"
"05/31/2018","6,966.18","6,919.18","6,988.57","6,895.40","45.62K","0.54%"
"05/30/2018","6,928.49","6,931.81","6,957.87","6,894.40","40.71K","-0.11%"
"05/29/2018","6,935.90","6,947.78","6,974.29","6,913.16","26.35K","0.10%"
"05/28/2018","6,929.00","7,040.66","7,049.15","6,900.48","19.96K","-1.33%"
"05/25/2018","7,022.55","7,016.46","7,096.89","6,997.87","15.25K","0.37%"
"05/24/2018","6,996.82","6,857.51","7,007.31","6,857.51","13.07K","2.37%"
"05/23/2018","6,834.87","6,883.90","6,907.74","6,818.18","16.59K","-0.48%"
"05/22/2018","6,867.75","6,833.50","6,888.75","6,811.22","38.33K","0.23%"
"05/21/2018","6,852.25","6,850.88","6,898.12","6,831.09","39.35K","0.07%"
"05/18/2018","6,847.53","6,888.17","6,889.50","6,837.01","83.69K","-0.54%"
"05/17/2018","6,885.00","6,927.69","6,932.18","6,866.89","58.55K","-0.11%"
"05/16/2018","6,892.80","6,877.63","6,913.54","6,857.38","28.39K","0.11%"
"05/15/2018","6,884.97","6,861.71","6,942.07","6,853.62","19.43K","0.34%"
"05/14/2018","6,861.64","6,878.81","6,888.46","6,832.63","21.34K","-0.26%"
"05/11/2018","6,879.51","6,879.37","6,904.79","6,843.05","18.61K","-0.09%"
"05/10/2018","6,885.72","6,906.24","6,964.58","6,872.20","14.85K","-0.34%"
"05/09/2018","6,909.19","6,876.88","6,927.18","6,873.34","8.53K","0.56%"
"05/08/2018","6,870.99","6,904.65","6,916.58","6,855.82","10.06K","-0.57%"
"05/07/2018","6,910.28","6,923.34","6,956.81","6,896.25","9.24K","0.12%"
"05/04/2018","6,901.66","6,944.28","6,979.67","6,880.72","15.79K","-0.45%"
"05/03/2018","6,933.01","7,035.36","7,042.22","6,916.58","15.21K","-1.39%"
"05/02/2018","7,030.79","7,105.25","7,124.40","7,007.95","22.56K","-0.94%"
"04/30/2018","7,097.37","7,040.44","7,135.00","7,028.73","17.43K","1.10%"
"04/27/2018","7,020.48","7,080.70","7,090.12","7,012.11","10.56K","-0.74%"
"04/26/2018","7,073.10","7,036.29","7,082.88","7,016.42","12.78K","0.59%"
"04/25/2018","7,031.35","6,980.97","7,067.37","6,944.89","16.97K","1.03%"
"04/24/2018","6,959.99","7,074.26","7,105.69","6,947.14","18.67K","-1.48%"
"04/23/2018","7,064.51","7,009.96","7,191.87","6,983.40","14.17K","0.55%"
"04/20/2018","7,025.70","6,806.37","7,049.63","6,801.77","9.96K","3.89%"
"04/19/2018","6,762.45","6,713.71","6,771.73","6,713.71","9.67K","0.88%"
"04/18/2018","6,703.36","6,711.83","6,734.70","6,695.68","16.21K","0.03%"
"04/17/2018","6,701.58","6,730.57","6,731.33","6,667.64","56.33K","-0.36%"
"04/16/2018","6,725.86","6,611.89","6,748.10","6,605.75","17.95K","-0.69%"
"04/13/2018","6,772.76","6,786.13","6,841.69","6,730.20","10.61K","0.32%"
"04/12/2018","6,751.11","6,606.54","6,775.43","6,593.24","104.63K","2.49%"
"04/11/2018","6,587.11","6,530.64","6,597.78","6,530.61","10.23K","1.19%"
"04/10/2018","6,509.62","6,531.06","6,533.39","6,494.37","9.43K","0.31%"
"04/09/2018","6,489.73","6,554.05","6,564.76","6,480.07","9.93K","-0.99%"
"04/06/2018","6,554.41","6,590.32","6,602.77","6,531.93","19.06K","-0.70%"
"04/05/2018","6,600.93","6,542.89","6,611.23","6,542.89","21.94K","1.44%"
"04/04/2018","6,506.92","6,603.65","6,625.01","6,497.36","15.31K","-1.06%"
"04/03/2018","6,576.34","6,574.12","6,593.25","6,536.38","10.75K","-0.08%"
"04/02/2018","6,581.65","6,521.65","6,589.93","6,518.60","9.66K","1.05%"
"03/28/2018","6,513.28","6,555.31","6,559.89","6,493.23","17.20K","-0.67%"
"03/27/2018","6,557.47","6,538.07","6,607.80","6,538.07","12.91K","0.07%"
"03/26/2018","6,552.67","6,561.00","6,571.11","6,497.22","15.87K","-0.08%"
"03/23/2018","6,557.62","6,468.28","6,566.15","6,440.54","17.74K","0.32%"
"03/22/2018","6,537.01","6,596.43","6,623.55","6,519.70","17.01K","-0.99%"
"03/21/2018","6,602.27","6,590.00","6,638.07","6,577.10","23.76K","0.46%"
"03/20/2018","6,571.88","6,486.53","6,595.70","6,478.00","11.00K","1.18%"
"03/19/2018","6,495.07","6,615.33","6,651.29","6,482.42","13.11K","-2.08%"
"03/16/2018","6,633.28","6,682.56","6,683.56","6,606.73","15.82K","-0.61%"
"03/15/2018","6,673.74","6,697.35","6,713.48","6,662.62","15.33K","-0.24%"
"03/14/2018","6,690.03","6,680.26","6,717.87","6,650.41","22.06K","0.12%"
"03/13/2018","6,681.95","6,678.41","6,726.01","6,650.47","17.91K","-1.06%"
"03/12/2018","6,753.46","6,678.64","6,764.19","6,678.64","13.80K","1.58%"
"03/09/2018","6,648.64","6,636.26","6,676.83","6,606.25","17.69K","0.55%"
"03/08/2018","6,612.04","6,640.98","6,671.40","6,592.02","23.96K","0.18%"
"03/07/2018","6,599.94","6,646.65","6,695.52","6,590.21","20.76K","-0.55%"
"03/06/2018","6,636.56","6,752.55","6,752.78","6,621.27","16.14K","-1.00%"
"03/05/2018","6,703.63","6,711.59","6,717.73","6,655.92","15.76K","0.08%"
"03/01/2018","6,698.47","6,744.53","6,749.59","6,684.34","22.88K","-0.65%"
"02/28/2018","6,742.46","6,694.31","6,781.73","6,673.03","13.91K","0.55%"
"02/27/2018","6,705.26","6,699.82","6,720.61","6,666.05","17.76K","0.31%"
"02/26/2018","6,684.54","6,748.32","6,754.22","6,672.68","18.65K","-0.69%"
"02/23/2018","6,730.83","6,690.85","6,742.41","6,659.89","8.88K","0.90%"
"02/22/2018","6,671.11","6,667.28","6,689.05","6,636.39","9.58K","0.23%"
"02/21/2018","6,655.68","6,571.26","6,668.77","6,571.26","9.85K","1.79%"
"02/20/2018","6,538.53","6,517.24","6,583.53","6,498.67","8.75K","0.45%"
"02/19/2018","6,509.29","6,547.22","6,561.62","6,450.84","10.80K","-0.44%"
"02/16/2018","6,538.17","6,575.72","6,655.81","6,524.05","14.90K","-0.18%"
"02/15/2018","6,550.24","6,560.99","6,626.34","6,543.43","15.66K","0.22%"
"02/14/2018","6,535.89","6,564.16","6,615.38","6,504.79","24.60K","-0.26%"
"02/12/2018","6,552.66","6,613.93","6,632.22","6,533.92","14.01K","-0.34%"
"02/09/2018","6,575.25","6,586.45","6,599.13","6,515.65","22.25K","-0.90%"
"02/08/2018","6,634.96","6,589.33","6,708.31","6,563.99","18.29K","1.41%"
"02/07/2018","6,542.86","6,650.41","6,664.79","6,527.07","19.05K","-0.63%"
"02/06/2018","6,584.55","6,597.88","6,660.77","6,520.28","20.99K","-2.51%"
"02/05/2018","6,753.78","6,714.93","6,796.91","6,693.54","18.44K","-0.09%"
"02/02/2018","6,759.87","6,787.47","6,874.20","6,750.30","22.96K","-0.85%"
"02/01/2018","6,817.76","6,833.96","6,877.17","6,731.27","16.69K","-0.20%"
"01/31/2018","6,831.63","6,860.15","6,890.92","6,812.38","19.42K","-0.86%"
"01/30/2018","6,890.67","6,920.14","6,955.12","6,874.39","40.52K","-1.02%"
"01/29/2018","6,961.98","6,884.81","7,000.91","6,856.80","17.83K","0.92%"
"01/25/2018","6,898.45","6,982.02","7,000.04","6,866.15","16.99K","-1.13%"
"01/24/2018","6,977.57","6,945.62","7,110.66","6,918.23","18.68K","0.49%"
"01/23/2018","6,943.26","6,889.07","6,973.13","6,887.33","37.95K","0.92%"
"01/22/2018","6,880.15","6,763.56","6,889.45","6,740.18","13.28K","1.38%"
"01/19/2018","6,786.74","6,759.17","6,804.86","6,710.85","19.75K","0.34%"
"01/18/2018","6,763.45","6,793.28","6,804.22","6,729.18","24.98K","-0.25%"
"01/17/2018","6,780.31","6,703.40","6,820.44","6,703.40","21.47K","1.02%"
"01/16/2018","6,712.16","6,561.41","6,743.59","6,559.38","63.41K","2.45%"
"01/15/2018","6,551.47","6,592.45","6,638.25","6,536.82","14.58K","-0.46%"
"01/12/2018","6,581.82","6,615.36","6,615.36","6,524.19","22.67K","0.14%"
"01/11/2018","6,572.81","6,527.79","6,602.17","6,527.36","15.66K","0.73%"
"01/10/2018","6,525.45","6,458.40","6,535.69","6,422.64","22.02K","1.46%"
"01/09/2018","6,431.75","6,451.00","6,464.72","6,397.78","18.38K","-0.13%"
"01/08/2018","6,439.98","6,404.03","6,449.39","6,398.10","21.01K","0.66%"
"01/05/2018","6,397.44","6,355.88","6,423.42","6,343.48","47.31K","0.89%"
"01/04/2018","6,341.15","6,355.85","6,357.34","6,306.35","50.01K","0.23%"
"01/03/2018","6,326.48","6,360.32","6,377.79","6,315.51","27.50K","-0.20%"
"01/02/2018","6,339.46","6,368.96","6,402.05","6,313.78","33.56K","-0.43%"
"01/01/2018","6,366.60","6,404.29","6,410.00","6,353.66","42.79K","-0.65%"
"12/29/2017","6,408.23","6,320.00","6,419.72","6,320.00","84.21K","1.24%"
"12/28/2017","6,329.51","6,323.78","6,358.94","6,308.58","91.70K","0.03%"
"12/27/2017","6,327.53","6,323.06","6,355.44","6,310.71","100.17K","-0.09%"
"12/26/2017","6,333.47","6,311.88","6,345.37","6,290.60","76.89K","0.44%"
"12/22/2017","6,305.65","6,243.84","6,328.36","6,239.00","32.22K","1.02%"
"12/21/2017","6,242.06","6,217.40","6,265.44","6,189.17","61.13K","0.49%"
"12/20/2017","6,211.53","6,184.66","6,220.00","6,164.62","48.52K","0.48%"
"12/19/2017","6,182.07","6,185.36","6,203.28","6,167.36","19.66K","-0.06%"
"12/18/2017","6,185.94","6,123.95","6,218.45","6,052.42","15.55K","0.21%"
"12/15/2017","6,172.69","6,178.19","6,204.69","6,150.78","10.54K","0.25%"
"12/14/2017","6,157.25","6,158.35","6,184.69","6,110.51","8.93K","0.12%"
"12/13/2017","6,149.99","6,169.85","6,209.56","6,134.94","15.60K","-0.28%"
"12/12/2017","6,167.37","6,203.99","6,220.63","6,154.92","8.03K","-0.60%"
"12/11/2017","6,204.36","6,145.83","6,216.19","6,143.05","8.30K","0.88%"
"12/08/2017","6,150.18","6,149.58","6,197.88","6,140.09","20.65K","0.16%"
"12/07/2017","6,140.21","6,054.93","6,152.20","6,041.08","16.48K","1.42%"
"12/06/2017","6,054.51","6,048.48","6,080.92","6,021.61","10.94K","0.03%"
"12/05/2017","6,052.71","6,046.50","6,079.95","6,033.34","13.41K","-0.09%"
"12/04/2017","6,058.27","6,044.02","6,094.22","5,992.89","10.04K","1.08%"
"12/01/2017","5,993.46","6,092.97","6,116.31","5,987.66","12.02K","-1.43%"
"11/30/2017","6,080.59","6,128.19","6,140.22","6,062.28","15.23K","-0.70%"
"11/29/2017","6,123.55","6,141.57","6,163.13","6,112.64","13.26K","-0.22%"
"11/28/2017","6,137.29","6,180.27","6,180.96","6,126.94","14.29K","-0.64%"
"11/27/2017","6,176.70","6,148.92","6,181.18","6,134.99","14.69K","0.08%"
"11/24/2017","6,171.83","6,139.24","6,197.10","6,124.71","14.87K","0.79%"
"11/23/2017","6,123.70","6,095.33","6,155.06","6,091.81","11.85K","0.84%"
"11/22/2017","6,072.84","6,075.37","6,099.96","6,061.36","14.99K","0.04%"
"11/21/2017","6,070.54","6,056.68","6,093.51","6,053.29","23.90K","0.32%"
"11/20/2017","6,051.03","6,070.80","6,078.38","6,037.59","14.88K","-0.23%"
"11/17/2017","6,064.94","6,153.53","6,153.55","6,045.71","16.39K","-1.10%"
"11/16/2017","6,132.49","6,022.89","6,151.35","6,013.65","27.57K","1.87%"
"11/15/2017","6,019.70","6,063.54","6,077.12","6,014.13","21.38K","-0.73%"
"11/14/2017","6,063.76","6,097.59","6,112.16","6,054.29","21.93K","-0.72%"
"11/13/2017","6,107.66","6,142.44","6,168.87","6,100.70","19.87K","-0.24%"
"11/10/2017","6,122.39","6,116.96","6,133.53","6,098.92","16.91K","-0.15%"
"11/09/2017","6,131.51","6,149.59","6,157.40","6,114.91","13.29K","0.23%"
"11/08/2017","6,117.66","6,112.20","6,161.69","6,096.38","290.67K","0.09%"
"11/07/2017","6,112.10","6,044.83","6,156.21","6,044.83","20.86K","1.21%"
"11/06/2017","6,038.91","6,012.30","6,054.22","5,995.97","15.55K","0.35%"
"11/03/2017","6,018.07","6,019.00","6,054.72","6,010.76","201.14K","-0.01%"
"11/02/2017","6,018.89","6,011.91","6,043.56","5,999.50","24.91K","0.13%"
"11/01/2017","6,011.32","6,009.23","6,029.05","5,992.34","16.78K","0.61%"
"10/31/2017","5,974.65","5,951.42","5,991.93","5,944.42","26.03K","-0.34%"
"10/30/2017","5,994.91","5,994.39","6,010.04","5,980.40","9.84K","0.37%"
"10/27/2017","5,972.61","6,023.19","6,038.00","5,960.79","15.66K","-0.75%"
"10/26/2017","6,017.58","6,025.91","6,033.25","5,992.80","16.45K","-0.09%"
"10/25/2017","6,022.78","5,978.72","6,033.98","5,970.77","16.97K","0.54%"
"10/24/2017","5,990.25","6,033.07","6,036.21","5,976.92","19.26K","-0.22%"
"10/23/2017","6,003.44","5,931.13","6,018.80","5,929.95","14.64K","1.19%"
"10/19/2017","5,932.91","5,939.31","5,953.92","5,928.99","0.17K","0.24%"
"10/18/2017","5,918.86","5,950.57","5,969.38","5,911.41","10.69K","-0.67%"
"10/17/2017","5,958.63","5,946.00","5,970.59","5,934.10","11.64K","0.10%"
"10/16/2017","5,952.96","5,890.25","5,961.02","5,889.71","11.92K","1.23%"
"10/13/2017","5,880.66","5,847.16","5,901.48","5,842.31","23.99K","1.23%"
"10/12/2017","5,809.36","5,763.72","5,815.84","5,760.12","12.85K","0.86%"
"10/11/2017","5,759.95","5,728.60","5,777.49","5,725.38","13.29K","0.65%"
"10/10/2017","5,722.59","5,733.42","5,744.78","5,709.54","12.27K","0.62%"
"10/09/2017","5,687.12","5,685.35","5,702.91","5,661.36","7.31K","0.28%"
"10/06/2017","5,671.00","5,626.77","5,677.31","5,613.95","11.44K","1.01%"
"10/05/2017","5,614.08","5,630.80","5,639.20","5,607.51","7.37K","-0.14%"
"10/04/2017","5,622.04","5,645.05","5,645.05","5,610.82","10.44K","-0.23%"
"10/03/2017","5,634.89","5,626.13","5,655.00","5,626.13","15.24K","0.49%"
"09/29/2017","5,607.57","5,617.89","5,644.50","5,597.30","9.34K","-0.01%"
"09/28/2017","5,607.90","5,618.10","5,639.49","5,585.85","16.80K","-0.08%"
"09/27/2017","5,612.35","5,627.35","5,645.24","5,602.61","12.18K","-0.33%"
"09/26/2017","5,630.80","5,636.29","5,657.05","5,607.48","7.18K","-0.23%"
"09/25/2017","5,643.91","5,688.14","5,690.86","5,611.83","14.22K","-0.47%"
"09/22/2017","5,670.42","5,707.70","5,714.31","5,661.09","11.36K","-0.84%"
"09/21/2017","5,718.55","5,712.33","5,730.21","5,690.82","9.98K","-0.03%"
"09/20/2017","5,720.32","5,705.05","5,728.37","5,697.31","8.32K","-0.19%"
"09/19/2017","5,731.14","5,721.71","5,737.49","5,708.50","7.94K","0.21%"
"09/18/2017","5,719.40","5,696.79","5,736.49","5,694.53","18.10K","0.66%"
"09/15/2017","5,681.74","5,647.17","5,694.54","5,646.10","21.71K","0.77%"
"09/14/2017","5,638.11","5,648.43","5,659.36","5,623.04","13.71K","0.11%"
"09/13/2017","5,631.96","5,646.69","5,667.37","5,616.66","22.55K","-0.06%"
"09/12/2017","5,635.14","5,618.74","5,641.16","5,603.19","12.14K","0.57%"
"09/11/2017","5,603.24","5,632.23","5,643.60","5,591.02","21.05K","-0.13%"
"09/08/2017","5,610.66","5,619.60","5,635.29","5,605.10","18.77K","-0.16%"
"09/07/2017","5,619.45","5,628.52","5,644.95","5,613.22","20.03K","0.03%"
"09/06/2017","5,617.77","5,632.62","5,637.26","5,612.39","22.97K","-0.58%"
"09/05/2017","5,650.56","5,659.27","5,664.96","5,613.49","10.22K","0.02%"
"09/04/2017","5,649.21","5,703.02","5,706.66","5,618.31","19.89K","-0.94%"
"09/01/2017","5,703.06","5,699.15","5,721.16","5,670.84","14.55K","-0.10%"
"08/31/2017","5,708.99","5,721.04","5,730.49","5,671.66","11.02K","0.01%"
"08/30/2017","5,708.61","5,720.75","5,734.88","5,696.56","6.26K","0.17%"
"08/29/2017","5,699.13","5,762.00","5,762.04","5,686.86","5.88K","-1.02%"
"08/28/2017","5,757.89","5,762.65","5,774.10","5,740.22","8.68K","1.14%"
"08/24/2017","5,692.92","5,676.81","5,711.20","5,676.81","9.46K","0.54%"
"08/23/2017","5,662.58","5,628.96","5,669.97","5,615.54","8.66K","0.84%"
"08/22/2017","5,615.67","5,658.24","5,672.94","5,593.33","8.53K","0.07%"
"08/21/2017","5,611.74","5,735.06","5,736.30","5,599.81","10.58K","-1.89%"
"08/18/2017","5,719.69","5,872.22","5,872.40","5,644.45","20.08K","-2.67%"
"08/17/2017","5,876.35","5,847.63","5,904.01","5,814.53","9.84K","1.79%"
"08/16/2017","5,772.97","5,793.22","5,801.13","5,740.68","8.85K","0.40%"
"08/14/2017","5,750.10","5,762.02","5,785.57","5,742.86","13.97K","-0.40%"
"08/11/2017","5,772.98","5,772.57","5,801.97","5,743.97","12.78K","-0.27%"
"08/10/2017","5,788.65","5,793.54","5,817.33","5,763.17","20.64K","0.13%"
"08/09/2017","5,781.02","5,789.43","5,806.18","5,770.70","7.83K","-0.15%"
"08/08/2017","5,789.82","5,840.71","5,843.42","5,770.77","102.16K","-0.65%"
"08/07/2017","5,827.47","5,863.08","5,876.71","5,819.46","9.70K","-0.83%"
"08/04/2017","5,876.35","5,845.43","5,885.02","5,833.71","10.49K","0.42%"
"08/03/2017","5,851.81","5,863.54","5,879.84","5,840.52","12.62K","-0.06%"
"08/02/2017","5,855.26","5,905.64","5,920.67","5,840.06","8.94K","-0.75%"
"08/01/2017","5,899.73","5,906.15","5,942.52","5,883.76","9.44K","0.05%"
"07/31/2017","5,897.04","5,852.70","5,919.24","5,835.38","11.88K","0.58%"
"07/28/2017","5,862.93","5,835.82","5,873.99","5,761.33","18.10K","0.80%"
"07/27/2017","5,816.43","5,925.87","5,957.69","5,798.10","13.43K","-1.64%"
"07/26/2017","5,913.17","5,933.53","5,945.71","5,905.16","13.33K","-0.37%"
"07/25/2017","5,935.28","5,923.71","5,948.08","5,889.87","19.34K","0.42%"
"07/24/2017","5,910.28","5,853.06","5,917.82","5,852.81","13.63K","1.05%"
"07/21/2017","5,849.00","5,800.71","5,856.88","5,792.72","26.97K","1.26%"
"07/20/2017","5,776.19","5,822.58","5,824.71","5,769.93","19.81K","-0.69%"
"07/19/2017","5,816.57","5,771.21","5,826.75","5,757.84","19.68K","1.13%"
"07/18/2017","5,751.40","5,740.92","5,819.93","5,732.65","13.91K","0.17%"
"07/17/2017","5,741.74","5,705.68","5,763.64","5,705.68","7.18K","0.89%"
"07/14/2017","5,691.20","5,745.36","5,760.59","5,680.53","17.30K","-0.60%"
"07/13/2017","5,725.83","5,715.29","5,749.68","5,697.42","10.54K","0.31%"
"07/12/2017","5,707.99","5,726.09","5,735.09","5,697.60","8.23K","-0.06%"
"07/11/2017","5,711.17","5,682.49","5,792.30","5,680.43","14.65K","0.35%"
"07/10/2017","5,691.52","5,548.70","5,702.16","5,539.60","41.97K","2.95%"
"07/07/2017","5,528.42","5,552.23","5,562.54","5,522.56","11.32K","-0.52%"
"07/06/2017","5,557.47","5,543.27","5,583.17","5,542.75","8.86K","0.01%"
"07/05/2017","5,556.80","5,575.79","5,581.55","5,540.32","10.16K","-0.37%"
"07/04/2017","5,577.36","5,584.73","5,603.18","5,554.71","7.10K","0.11%"
"07/03/2017","5,571.14","5,543.15","5,579.00","5,506.25","11.17K","0.86%"
"06/30/2017","5,523.75","5,497.43","5,533.50","5,485.05","6.98K","0.39%"
"06/29/2017","5,502.43","5,497.39","5,562.29","5,494.37","9.81K","0.27%"
"06/28/2017","5,487.38","5,475.88","5,497.67","5,451.33","8.06K","0.31%"
"06/27/2017","5,470.33","5,532.91","5,541.74","5,459.67","10.04K","-0.91%"
"06/23/2017","5,520.64","5,551.24","5,565.48","5,512.25","13.95K","-0.41%"
"06/22/2017","5,543.57","5,568.53","5,631.54","5,530.96","11.33K","-0.21%"
"06/21/2017","5,555.47","5,577.86","5,578.77","5,539.77","8.41K","-0.47%"
"06/20/2017","5,581.88","5,551.38","5,586.17","5,537.10","5.38K","0.75%"
"06/19/2017","5,540.16","5,543.13","5,567.86","5,531.37","6.90K","0.06%"
"06/16/2017","5,536.81","5,574.59","5,597.88","5,523.48","8.64K","-0.68%"
"06/15/2017","5,574.74","5,622.96","5,633.18","5,565.53","9.86K","-0.92%"
"06/14/2017","5,626.57","5,617.43","5,634.47","5,597.70","8.04K","0.24%"
"06/13/2017","5,613.10","5,640.21","5,657.26","5,602.93","13.46K","-0.86%"
"06/12/2017","5,661.71","5,636.25","5,682.31","5,596.34","11.30K","0.18%"
"06/09/2017","5,651.61","5,650.34","5,658.96","5,595.06","12.11K","-0.59%"
"06/08/2017","5,685.33","5,744.21","5,752.10","5,673.57","8.41K","-1.19%"
"06/07/2017","5,753.90","5,858.98","5,868.89","5,694.61","12.43K","-1.52%"
"06/06/2017","5,842.62","5,790.34","5,881.79","5,781.30","12.50K","1.64%"
"06/05/2017","5,748.17","5,736.59","5,761.97","5,724.22","13.26K","0.27%"
"06/02/2017","5,732.52","5,716.09","5,755.73","5,712.66","18.81K","0.40%"
"06/01/2017","5,709.88","5,687.84","5,735.67","5,670.13","21.99K","-0.01%"
"05/31/2017","5,710.69","5,730.72","5,743.78","5,700.88","31.55K","-0.65%"
"05/30/2017","5,748.34","5,745.82","5,764.82","5,696.18","27.18K","0.21%"
"05/29/2017","5,736.24","5,771.43","5,772.52","5,711.61","25.70K","-1.03%"
"05/26/2017","5,795.69","5,777.81","5,820.59","5,760.25","8.37K","0.45%"
"05/25/2017","5,769.78","5,676.25","5,780.68","5,672.53","13.32K","1.94%"
"05/24/2017","5,659.90","5,680.99","5,697.27","5,641.10","17.77K","-0.48%"
"05/23/2017","5,687.07","5,718.75","5,742.65","5,681.93","12.82K","-0.41%"
"05/22/2017","5,710.51","5,693.78","5,735.02","5,692.62","6.80K","0.34%"
"05/19/2017","5,691.20","5,728.35","5,744.07","5,658.15","6.91K","-0.56%"
"05/18/2017","5,723.17","5,676.69","5,787.33","5,653.82","9.33K","0.65%"
"05/17/2017","5,686.40","5,686.33","5,698.68","5,654.86","6.80K","0.01%"
"05/16/2017","5,686.10","5,631.67","5,690.98","5,631.19","20.89K","1.13%"
"05/15/2017","5,622.32","5,656.49","5,669.60","5,604.23","8.84K","-0.46%"
"05/12/2017","5,648.55","5,618.19","5,654.07","5,612.06","8.19K","0.68%"
"05/11/2017","5,610.52","5,602.56","5,615.82","5,579.89","10.36K","0.57%"
"05/10/2017","5,578.45","5,540.04","5,587.54","5,533.46","12.51K","0.53%"
"05/09/2017","5,548.89","5,548.75","5,561.22","5,539.25","17.06K","0.14%"
"05/08/2017","5,541.09","5,488.28","5,551.35","5,478.43","10.98K","1.29%"
"05/05/2017","5,470.47","5,490.17","5,490.51","5,457.93","11.97K","-0.58%"
"05/04/2017","5,502.28","5,522.29","5,538.31","5,486.77","5.99K","-0.29%"
"05/03/2017","5,518.53","5,480.95","5,527.61","5,465.46","7.03K","0.94%"
"05/02/2017","5,467.14","5,474.11","5,489.07","5,443.96","6.92K","0.31%"
"04/28/2017","5,450.23","5,497.63","5,498.01","5,443.82","8.84K","-0.73%"
"04/27/2017","5,490.40","5,484.87","5,506.76","5,473.53","7.80K","0.40%"
"04/26/2017","5,468.71","5,539.74","5,550.38","5,457.81","10.53K","-0.89%"
"04/25/2017","5,517.56","5,507.18","5,522.17","5,480.94","10.08K","0.61%"
"04/24/2017","5,484.00","5,456.01","5,491.19","5,435.71","9.00K","0.29%"
"04/21/2017","5,467.98","5,507.97","5,510.76","5,456.69","11.14K","-0.21%"
"04/20/2017","5,479.55","5,443.10","5,485.21","5,430.89","8.26K","0.96%"
"04/19/2017","5,427.64","5,437.94","5,468.69","5,396.77","8.02K","-0.12%"
"04/18/2017","5,434.12","5,460.71","5,490.10","5,424.35","14.84K","-0.38%"
"04/17/2017","5,455.04","5,489.03","5,489.03","5,442.12","12.63K","-0.53%"
"04/13/2017","5,484.10","5,645.88","5,676.10","5,473.47","9.34K","-2.62%"
"04/12/2017","5,631.45","5,663.76","5,676.59","5,608.21","7.73K","-0.47%"
"04/11/2017","5,658.15","5,624.55","5,670.78","5,624.55","5.61K","0.68%"
"04/10/2017","5,619.91","5,688.02","5,715.53","5,606.99","7.29K","-1.10%"
