"Date","Price","Open","High","Low","Vol.","Change %"
"09/28/2017","4,373.35","4,382.05","4,386.05","4,338.85","142.67K","-0.01%"
"09/27/2017","4,373.80","4,448.95","4,448.95","4,364.25","78.99K","-1.18%"
"09/26/2017","4,425.95","4,466.50","4,466.80","4,405.90","61.28K","-0.66%"
"09/25/2017","4,455.45","4,492.80","4,492.80","4,431.50","92.57K","-0.69%"
"09/22/2017","4,486.50","4,537.90","4,539.85","4,481.45","84.18K","-1.47%"
"09/21/2017","4,553.40","4,572.20","4,580.45","4,532.65","112.40K","-0.44%"
"09/20/2017","4,573.55","4,585.70","4,593.20","4,569.00","90.56K","-0.53%"
"09/19/2017","4,597.80","4,615.10","4,616.60","4,589.90","90.75K","-0.06%"
"09/18/2017","4,600.40","4,572.75","4,607.65","4,570.85","63.65K","1.06%"
"09/15/2017","4,552.00","4,540.70","4,561.80","4,528.35","89.12K","0.02%"
"09/14/2017","4,550.95","4,582.85","4,583.25","4,545.95","72.08K","-0.33%"
"09/13/2017","4,565.90","4,585.45","4,601.70","4,557.80","127.61K","-0.26%"
"09/12/2017","4,577.70","4,557.50","4,579.75","4,549.40","69.49K","0.94%"
"09/11/2017","4,534.85","4,519.35","4,543.75","4,516.75","50.68K","0.75%"
"09/08/2017","4,501.10","4,520.25","4,523.30","4,490.55","49.14K","-0.23%"
"09/07/2017","4,511.60","4,518.40","4,527.65","4,508.15","61.24K","0.22%"
"09/06/2017","4,501.60","4,504.95","4,517.25","4,496.85","64.36K","-0.53%"
"09/05/2017","4,525.80","4,524.50","4,536.25","4,505.75","57.45K","0.19%"
"09/04/2017","4,517.30","4,553.70","4,554.35","4,497.90","54.07K","-0.71%"
"09/01/2017","4,549.75","4,523.45","4,557.65","4,516.80","59.32K","0.81%"
"08/31/2017","4,513.10","4,489.15","4,517.55","4,469.85","76.34K","0.61%"
"08/30/2017","4,485.85","4,479.55","4,499.25","4,473.40","45.69K","0.64%"
"08/29/2017","4,457.20","4,487.40","4,487.40","4,446.65","62.49K","-0.80%"
"08/28/2017","4,493.20","4,468.15","4,496.05","4,452.25","46.28K","0.79%"
"08/24/2017","4,458.00","4,462.90","4,464.15","4,450.00","49.31K","0.00%"
"08/23/2017","4,457.85","4,461.05","4,462.70","4,437.55","55.12K","0.32%"
"08/22/2017","4,443.60","4,480.05","4,481.90","4,439.00","64.78K","-0.23%"
"08/21/2017","4,454.00","4,495.45","4,506.75","4,449.35","53.25K","-0.75%"
"08/18/2017","4,487.65","4,450.10","4,491.65","4,446.15","87.47K","0.32%"
"08/17/2017","4,473.55","4,497.75","4,497.75","4,465.40","63.14K","-0.26%"
"08/16/2017","4,485.30","4,445.25","4,489.20","4,438.05","84.95K","1.16%"
"08/14/2017","4,433.85","4,397.80","4,446.55","4,396.95","101.98K","1.33%"
"08/11/2017","4,375.60","4,391.55","4,407.85","4,363.90","70.61K","-1.28%"
"08/10/2017","4,432.35","4,462.05","4,466.90","4,414.20","74.59K","-1.05%"
"08/09/2017","4,479.60","4,512.95","4,512.95","4,472.30","57.05K","-0.71%"
"08/08/2017","4,511.70","4,539.50","4,560.10","4,493.95","64.42K","-0.65%"
"08/07/2017","4,541.05","4,525.00","4,550.95","4,523.90","47.93K","0.15%"
"08/04/2017","4,534.10","4,493.30","4,540.05","4,492.45","86.52K","0.80%"
"08/03/2017","4,497.95","4,482.90","4,501.75","4,466.05","89.69K","0.34%"
"08/02/2017","4,482.70","4,510.35","4,510.95","4,469.05","53.84K","-0.43%"
"08/01/2017","4,502.10","4,490.05","4,507.15","4,486.85","64.09K","0.34%"
"07/31/2017","4,486.70","4,490.70","4,491.25","4,461.20","73.13K","0.12%"
"07/28/2017","4,481.35","4,480.50","4,485.25","4,455.30","97.71K","-0.07%"
"07/27/2017","4,484.65","4,499.40","4,511.95","4,475.30","121.64K","-0.08%"
"07/26/2017","4,488.35","4,482.65","4,493.35","4,470.65","73.31K","0.25%"
"07/25/2017","4,477.15","4,495.60","4,498.00","4,470.05","129.20K","-0.04%"
"07/24/2017","4,478.75","4,461.15","4,483.35","4,454.50","75.80K","0.42%"
"07/21/2017","4,459.80","4,465.65","4,465.65","4,422.60","108.44K","0.05%"
"07/20/2017","4,457.35","4,485.15","4,486.45","4,448.10","58.85K","-0.42%"
"07/19/2017","4,476.35","4,462.60","4,480.25","4,439.80","144.33K","0.95%"
"07/18/2017","4,434.30","4,430.40","4,462.85","4,408.90","210.83K","-1.19%"
"07/17/2017","4,487.65","4,496.50","4,499.70","4,477.55","65.32K","-0.10%"
"07/14/2017","4,492.10","4,499.60","4,499.75","4,476.35","54.06K","0.08%"
"07/13/2017","4,488.70","4,468.50","4,494.15","4,466.15","69.91K","0.81%"
"07/12/2017","4,452.60","4,452.40","4,469.60","4,444.00","56.40K","0.25%"
"07/11/2017","4,441.45","4,457.25","4,461.25","4,438.25","94.22K","-0.09%"
"07/10/2017","4,445.25","4,428.75","4,490.60","4,368.65","23.38K","0.67%"
"07/07/2017","4,415.85","4,426.05","4,427.75","4,410.85","65.13K","-0.23%"
"07/06/2017","4,426.20","4,425.05","4,436.40","4,417.10","73.92K","0.27%"
"07/05/2017","4,414.25","4,402.85","4,419.05","4,395.35","60.71K","0.33%"
"07/04/2017","4,399.65","4,437.65","4,438.30","4,394.50","62.00K","-0.56%"
"07/03/2017","4,424.55","4,392.75","4,427.35","4,380.10","103.19K","1.78%"
"06/30/2017","4,347.30","4,313.40","4,356.20","4,300.65","81.89K","0.58%"
"06/29/2017","4,322.15","4,323.30","4,348.70","4,316.20","108.12K","0.32%"
"06/28/2017","4,308.30","4,326.00","4,326.50","4,299.85","82.13K","-0.34%"
"06/27/2017","4,323.05","4,343.50","4,361.75","4,313.05","102.21K","-0.25%"
"06/23/2017","4,333.90","4,362.00","4,364.70","4,322.35","104.00K","-0.63%"
"06/22/2017","4,361.35","4,371.10","4,379.85","4,353.65","94.71K","-0.17%"
"06/21/2017","4,368.85","4,350.25","4,373.65","4,332.35","68.14K","0.54%"
"06/20/2017","4,345.30","4,354.80","4,361.80","4,341.35","60.60K","-0.05%"
"06/19/2017","4,347.55","4,350.15","4,359.35","4,344.15","52.47K","0.40%"
"06/16/2017","4,330.05","4,337.70","4,348.00","4,321.85","94.15K","0.03%"
"06/15/2017","4,328.90","4,353.65","4,362.80","4,322.40","79.10K","-0.49%"
"06/14/2017","4,350.10","4,357.65","4,361.60","4,329.60","74.66K","-0.06%"
"06/13/2017","4,352.75","4,365.20","4,374.65","4,347.55","81.31K","-0.11%"
"06/12/2017","4,357.60","4,382.05","4,382.20","4,346.05","94.96K","-0.48%"
"06/09/2017","4,378.55","4,370.80","4,382.15","4,360.85","73.53K","0.22%"
"06/08/2017","4,369.05","4,394.75","4,400.80","4,366.20","69.86K","-0.40%"
"06/07/2017","4,386.40","4,365.50","4,397.65","4,361.30","91.61K","0.84%"
"06/06/2017","4,349.75","4,389.20","4,391.70","4,339.50","92.16K","-0.90%"
"06/05/2017","4,389.30","4,367.50","4,405.40","4,362.70","127.03K","0.82%"
"06/02/2017","4,353.60","4,350.70","4,361.05","4,327.90","143.88K","0.55%"
"06/01/2017","4,329.95","4,313.65","4,337.80","4,306.90","161.65K","0.51%"
"05/31/2017","4,308.15","4,295.05","4,322.10","4,291.60","323.17K","0.60%"
"05/30/2017","4,282.65","4,269.65","4,285.20","4,250.80","180.55K","0.23%"
"05/29/2017","4,272.80","4,235.50","4,284.50","4,229.80","166.82K","0.71%"
"05/26/2017","4,242.80","4,209.70","4,247.70","4,207.00","62.65K","0.94%"
"05/25/2017","4,203.45","4,170.15","4,210.80","4,161.90","115.53K","0.96%"
"05/24/2017","4,163.30","4,196.45","4,204.80","4,155.20","102.60K","-0.80%"
"05/23/2017","4,196.80","4,226.80","4,227.80","4,188.50","94.34K","-0.49%"
"05/22/2017","4,217.65","4,230.40","4,245.50","4,210.00","80.32K","0.33%"
"05/19/2017","4,203.80","4,224.65","4,260.90","4,188.20","91.34K","0.12%"
"05/18/2017","4,198.75","4,245.25","4,262.95","4,193.90","61.43K","-1.75%"
"05/17/2017","4,273.40","4,266.10","4,275.90","4,251.50","61.07K","0.11%"
"05/16/2017","4,268.80","4,240.05","4,271.85","4,231.15","69.45K","0.81%"
"05/15/2017","4,234.60","4,232.45","4,240.55","4,221.00","81.71K","0.28%"
"05/12/2017","4,222.60","4,242.45","4,245.10","4,200.10","61.41K","-0.32%"
"05/11/2017","4,236.25","4,213.70","4,241.65","4,199.60","83.73K","0.85%"
"05/10/2017","4,200.45","4,108.75","4,205.95","4,108.45","108.58K","2.27%"
"05/09/2017","4,107.35","4,118.05","4,118.05","4,100.20","49.29K","-0.06%"
"05/08/2017","4,109.75","4,108.20","4,116.90","4,095.90","70.40K","0.19%"
"05/05/2017","4,101.90","4,132.30","4,134.80","4,096.80","45.61K","-0.85%"
"05/04/2017","4,137.10","4,120.25","4,140.30","4,118.05","44.85K","0.45%"
"05/03/2017","4,118.60","4,137.05","4,138.75","4,109.25","44.09K","-0.14%"
"05/02/2017","4,124.40","4,119.30","4,136.95","4,101.10","45.53K","0.43%"
"04/28/2017","4,106.80","4,109.50","4,117.85","4,098.05","56.99K","-0.10%"
"04/27/2017","4,110.75","4,127.20","4,137.70","4,099.95","72.01K","-0.37%"
"04/26/2017","4,125.95","4,092.75","4,131.85","4,083.40","64.87K","1.17%"
"04/25/2017","4,078.15","4,027.60","4,081.60","4,017.00","66.88K","1.68%"
"04/24/2017","4,010.60","4,001.60","4,013.25","3,983.15","38.35K","0.53%"
"04/21/2017","3,989.55","4,020.95","4,024.00","3,986.20","47.37K","-0.45%"
"04/20/2017","4,007.40","3,984.70","4,010.90","3,978.05","43.10K","0.81%"
"04/19/2017","3,975.25","3,971.90","3,983.15","3,963.40","44.95K","0.28%"
"04/18/2017","3,964.10","3,991.60","4,007.80","3,959.15","59.11K","-0.57%"
"04/17/2017","3,986.80","3,990.45","3,998.30","3,974.55","46.76K","-0.25%"
"04/13/2017","3,996.90","4,016.85","4,019.10","3,992.25","42.02K","-0.56%"
"04/12/2017","4,019.35","4,024.70","4,029.05","3,992.15","53.32K","-0.21%"
"04/11/2017","4,027.65","4,006.70","4,030.10","4,000.45","74.18K","0.36%"
"04/10/2017","4,013.05","4,027.25","4,028.20","4,004.60","56.32K","-0.07%"
"04/07/2017","4,015.85","4,011.35","4,034.65","4,010.10","90.50K","-0.22%"
"04/06/2017","4,024.65","4,028.70","4,028.75","4,005.45","62.79K","-0.28%"
"04/05/2017","4,036.05","4,017.65","4,040.60","4,000.00","89.78K","0.91%"
"04/03/2017","3,999.75","4,005.50","4,006.00","3,984.05","56.60K","0.05%"
"03/31/2017","3,997.90","3,992.75","4,003.90","3,988.70","72.63K","-0.03%"
"03/30/2017","3,999.15","3,990.80","4,005.20","3,987.30","116.02K","0.26%"
"03/29/2017","3,988.65","3,990.10","3,993.15","3,970.25","87.09K","0.25%"
"03/28/2017","3,978.80","3,961.25","3,984.15","3,961.15","58.70K","0.60%"
"03/27/2017","3,955.25","3,975.55","3,976.50","3,946.90","72.15K","-0.54%"
"03/24/2017","3,976.90","3,989.40","3,996.75","3,972.25","68.94K","-0.10%"
"03/23/2017","3,980.85","3,971.35","3,987.50","3,971.10","84.08K","0.35%"
"03/22/2017","3,966.95","3,988.20","3,997.80","3,961.10","111.07K","-1.36%"
"03/21/2017","4,021.55","4,030.65","4,039.30","3,992.00","139.34K","-0.07%"
"03/20/2017","4,024.55","4,045.00","4,052.30","4,010.35","262.21K","-0.19%"
"03/17/2017","4,032.30","4,054.25","4,064.95","4,025.35","136.24K","-0.07%"
"03/16/2017","4,035.00","4,027.60","4,036.55","4,021.30","98.37K","0.52%"
"03/15/2017","4,014.00","3,990.10","4,024.50","3,989.95","131.49K","0.45%"
"03/14/2017","3,996.00","3,981.05","4,000.70","3,968.90","90.80K","1.72%"
"03/10/2017","3,928.40","3,929.30","3,942.90","3,918.85","62.93K","0.08%"
"03/09/2017","3,925.45","3,920.60","3,932.75","3,910.15","122.87K","0.25%"
"03/08/2017","3,915.70","3,931.65","3,934.85","3,900.65","59.22K","-0.37%"
"03/07/2017","3,930.25","3,939.95","3,943.10","3,919.85","62.44K","-0.20%"
"03/06/2017","3,938.30","3,923.65","3,942.35","3,917.00","58.66K","0.69%"
"03/03/2017","3,911.40","3,909.75","3,916.70","3,892.00","73.96K","-0.15%"
"03/02/2017","3,917.30","3,958.20","3,966.75","3,906.85","82.52K","-0.61%"
"03/01/2017","3,941.20","3,931.70","3,949.10","3,921.20","82.19K","0.62%"
"02/28/2017","3,916.85","3,899.25","3,920.90","3,897.30","141.79K","0.42%"
"02/27/2017","3,900.55","3,923.90","3,926.05","3,896.60","74.05K","-0.68%"
"02/23/2017","3,927.10","3,949.35","3,962.15","3,922.25","229.35K","-0.11%"
"02/22/2017","3,931.30","3,935.00","3,941.00","3,912.35","91.91K","0.06%"
"02/21/2017","3,929.05","3,918.25","3,935.95","3,905.10","93.40K","0.23%"
"02/20/2017","3,919.95","3,897.20","3,927.05","3,886.10","83.01K","0.77%"
"02/17/2017","3,890.15","3,898.65","3,904.10","3,872.40","72.66K","-0.05%"
"02/16/2017","3,891.95","3,869.80","3,895.30","3,864.25","60.05K","0.42%"
"02/15/2017","3,875.50","3,899.45","3,907.70","3,872.00","68.49K","-0.56%"
"02/14/2017","3,897.40","3,907.80","3,908.20","3,871.40","77.47K","-0.19%"
"02/13/2017","3,905.00","3,912.35","3,919.05","3,881.50","62.90K","-0.14%"
"02/10/2017","3,910.30","3,929.55","3,933.65","3,905.45","63.59K","-0.26%"
"02/09/2017","3,920.60","3,913.70","3,925.90","3,881.45","62.34K","0.46%"
"02/08/2017","3,902.60","3,899.35","3,908.40","3,879.60","98.23K","0.26%"
"02/07/2017","3,892.35","3,909.45","3,913.20","3,877.35","86.48K","-0.20%"
"02/06/2017","3,900.15","3,885.40","3,903.10","3,883.00","93.45K","0.91%"
"02/03/2017","3,864.90","3,871.75","3,884.50","3,854.70","","-0.06%"
"02/02/2017","3,867.05","3,875.75","3,888.60","3,849.55","138.86K","-0.20%"
"02/01/2017","3,874.80","3,789.70","3,879.10","3,780.60","148.05K","2.40%"
"01/31/2017","3,784.15","3,790.05","3,808.40","3,771.85","370.05K","-0.03%"
"01/30/2017","3,785.45","3,759.65","3,805.65","3,752.95","264.11K","0.71%"
"01/27/2017","3,758.60","3,755.30","3,785.40","3,751.10","70.03K","0.06%"
"01/25/2017","3,756.20","3,712.60","3,759.50","3,702.55","104.00K","1.21%"
"01/24/2017","3,711.25","3,684.85","3,715.15","3,671.55","65.07K","0.85%"
"01/23/2017","3,679.90","3,655.05","3,682.85","3,654.80","60.09K","0.65%"
"01/20/2017","3,656.00","3,670.40","3,691.80","3,652.35","80.76K","-0.58%"
"01/19/2017","3,677.15","3,668.70","3,683.90","3,660.40","63.85K","0.24%"
"01/18/2017","3,668.30","3,660.45","3,685.75","3,657.90","56.41K","0.38%"
"01/17/2017","3,654.25","3,635.50","3,657.20","3,634.85","43.86K","0.57%"
"01/16/2017","3,633.60","3,630.00","3,639.30","3,624.45","38.24K","0.04%"
"01/13/2017","3,632.15","3,649.70","3,649.80","3,616.85","74.05K","-0.16%"
"01/12/2017","3,637.80","3,659.10","3,660.20","3,633.40","58.95K","-0.37%"
"01/11/2017","3,651.35","3,632.95","3,654.05","3,631.55","37.48K","0.78%"
"01/10/2017","3,623.05","3,607.00","3,626.60","3,604.35","50.00K","0.69%"
"01/09/2017","3,598.25","3,612.80","3,617.00","3,595.20","33.27K","-0.14%"
"01/06/2017","3,603.25","3,624.45","3,643.00","3,598.65","53.27K","-0.41%"
"01/05/2017","3,618.20","3,587.20","3,623.95","3,579.95","51.65K","1.21%"
"01/04/2017","3,574.95","3,558.70","3,580.50","3,546.25","49.32K","0.61%"
"01/03/2017","3,553.45","3,547.40","3,564.15","3,532.80","42.73K","0.21%"
"01/02/2017","3,546.00","3,520.85","3,549.30","3,492.70","31.81K","0.82%"
"12/30/2016","3,517.20","3,494.25","3,521.80","3,492.35","45.89K","0.96%"
"12/29/2016","3,483.85","3,450.05","3,491.80","3,438.15","63.12K","1.00%"
"12/28/2016","3,449.30","3,440.40","3,473.95","3,440.40","53.08K","0.33%"
"12/27/2016","3,438.10","3,393.35","3,442.95","3,370.85","58.54K","1.41%"
"12/26/2016","3,390.20","3,412.45","3,414.15","3,378.60","51.37K","-0.75%"
"12/23/2016","3,415.95","3,404.30","3,430.70","3,380.65","55.96K","0.25%"
"12/22/2016","3,407.60","3,433.80","3,435.00","3,399.70","65.58K","-0.96%"
"12/21/2016","3,440.80","3,461.20","3,467.10","3,436.05","89.35K","-0.30%"
"12/20/2016","3,451.25","3,474.15","3,476.45","3,441.55","45.03K","-0.54%"
"12/19/2016","3,470.00","3,493.30","3,494.30","3,465.65","37.83K","-0.69%"
"12/16/2016","3,493.95","3,518.65","3,518.70","3,490.45","49.86K","-0.41%"
"12/15/2016","3,508.25","3,502.70","3,534.40","3,488.15","50.16K","-0.37%"
"12/14/2016","3,521.40","3,546.15","3,547.15","3,517.35","45.66K","-0.49%"
"12/13/2016","3,538.90","3,538.75","3,542.90","3,520.05","42.84K","0.24%"
"12/12/2016","3,530.35","3,578.60","3,579.35","3,522.40","37.89K","-1.67%"
"12/09/2016","3,590.20","3,605.10","3,606.80","3,579.50","54.13K","-0.07%"
"12/08/2016","3,592.55","3,552.50","3,595.90","3,551.30","42.03K","1.85%"
"12/07/2016","3,527.35","3,548.30","3,556.60","3,516.70","57.54K","-0.31%"
"12/06/2016","3,538.35","3,566.30","3,568.00","3,531.95","48.01K","-0.47%"
"12/05/2016","3,555.00","3,496.25","3,561.75","3,492.70","54.66K","1.82%"
"12/02/2016","3,491.50","3,527.50","3,530.90","3,485.75","55.27K","-1.64%"
"12/01/2016","3,549.65","3,574.60","3,577.10","3,543.30","66.58K","-0.63%"
"11/30/2016","3,572.05","3,550.20","3,581.25","3,537.70","85.14K","1.03%"
"11/29/2016","3,535.70","3,502.55","3,551.25","3,499.65","64.05K","1.09%"
"11/28/2016","3,497.65","3,458.40","3,505.15","3,454.65","52.51K","1.14%"
"11/25/2016","3,458.35","3,448.05","3,463.10","3,437.35","42.65K","0.70%"
"11/24/2016","3,434.40","3,449.15","3,456.80","3,427.10","80.57K","-0.66%"
"11/23/2016","3,457.20","3,459.95","3,462.25","3,423.65","53.93K","0.49%"
"11/22/2016","3,440.35","3,404.05","3,451.70","3,385.75","62.54K","1.73%"
"11/21/2016","3,381.95","3,453.20","3,453.20","3,376.35","65.12K","-1.75%"
"11/18/2016","3,442.15","3,452.00","3,457.95","3,426.30","50.40K","-0.01%"
"11/17/2016","3,442.35","3,478.20","3,498.55","3,431.75","47.37K","-1.03%"
"11/16/2016","3,478.30","3,477.50","3,505.50","3,459.35","88.88K","1.09%"
"11/15/2016","3,440.75","3,557.75","3,558.40","3,406.10","89.58K","-3.25%"
"11/11/2016","3,556.40","3,671.10","3,675.80","3,548.45","63.99K","-4.05%"
"11/10/2016","3,706.65","3,777.75","3,785.55","3,697.50","55.78K","-0.36%"
"11/09/2016","3,720.10","3,613.65","3,743.00","3,545.10","105.59K","-2.56%"
"11/08/2016","3,817.75","3,822.65","3,824.45","3,790.30","42.68K","0.21%"
"11/07/2016","3,809.75","3,829.50","3,832.75","3,800.35","60.46K","0.36%"
"11/04/2016","3,795.95","3,825.00","3,836.40","3,788.35","105.27K","-0.10%"
"11/03/2016","3,799.80","3,805.20","3,828.05","3,794.25","61.19K","-0.32%"
"11/02/2016","3,812.15","3,808.50","3,834.10","3,794.05","58.59K","-0.69%"
"11/01/2016","3,838.50","3,857.30","3,859.20","3,834.75","49.99K","-0.31%"
"10/30/2016","3,850.40","3,864.35","3,864.35","3,845.95","5.37K","0.09%"
"10/28/2016","3,846.85","3,836.90","3,851.70","3,822.70","72.27K","0.55%"
"10/27/2016","3,825.90","3,861.70","3,861.70","3,809.75","112.04K","-0.82%"
"10/26/2016","3,857.65","3,855.15","3,871.35","3,834.90","90.48K","0.24%"
"10/25/2016","3,848.55","3,857.40","3,858.60","3,834.80","63.16K","-0.23%"
"10/24/2016","3,857.30","3,875.70","3,878.60","3,853.40","56.41K","-0.36%"
"10/21/2016","3,871.25","3,864.75","3,872.80","3,851.80","51.44K","0.33%"
"10/20/2016","3,858.45","3,861.85","3,878.10","3,855.70","52.82K","0.24%"
"10/19/2016","3,849.30","3,878.60","3,879.55","3,845.50","63.84K","-0.57%"
"10/18/2016","3,871.50","3,837.50","3,873.40","3,836.85","62.58K","1.13%"
"10/17/2016","3,828.15","3,886.85","3,889.75","3,825.70","67.15K","-1.34%"
"10/14/2016","3,880.30","3,914.65","3,915.25","3,875.10","68.48K","-0.64%"
"10/13/2016","3,905.40","3,945.05","3,950.85","3,886.25","71.93K","-1.24%"
"10/10/2016","3,954.40","3,957.25","3,968.95","3,950.85","41.31K","0.26%"
"10/07/2016","3,944.30","3,958.20","3,964.15","3,924.20","57.54K","-0.18%"
"10/06/2016","3,951.45","3,979.40","3,983.50","3,938.90","54.90K","-0.30%"
"10/05/2016","3,963.15","3,979.85","3,981.00","3,957.80","62.38K","-0.09%"
"10/04/2016","3,966.90","3,987.30","3,987.65","3,956.10","55.76K","-0.04%"
"10/03/2016","3,968.30","3,914.90","3,971.45","3,906.70","63.61K","2.30%"
"09/30/2016","3,879.20","3,859.95","3,888.45","3,834.15","105.51K","0.42%"
"09/29/2016","3,863.05","3,959.15","3,961.60","3,841.95","136.07K","-1.83%"
"09/28/2016","3,935.05","3,922.60","3,943.30","3,918.80","64.71K","0.51%"
"09/27/2016","3,915.00","3,934.10","3,939.30","3,910.90","67.75K","-0.16%"
"09/26/2016","3,921.20","3,963.20","3,963.90","3,914.30","61.73K","-1.12%"
"09/23/2016","3,965.70","3,982.45","3,983.95","3,962.20","51.47K","-0.26%"
"09/22/2016","3,976.00","3,971.50","3,986.45","3,961.30","58.68K","0.95%"
"09/21/2016","3,938.60","3,945.75","3,963.90","3,934.80","55.73K","0.00%"
"09/20/2016","3,938.75","3,971.40","3,972.30","3,934.75","50.14K","-0.73%"
"09/19/2016","3,967.60","3,981.75","3,987.00","3,963.95","48.30K","-0.12%"
"09/16/2016","3,972.45","3,963.80","4,011.15","3,959.15","96.89K","0.48%"
"09/15/2016","3,953.30","3,948.10","3,960.80","3,933.45","89.09K","0.29%"
"09/14/2016","3,941.85","3,923.25","3,946.60","3,922.65","66.39K","0.50%"
"09/12/2016","3,922.35","3,953.45","3,953.45","3,911.80","53.07K","-2.09%"
"09/09/2016","4,006.00","4,065.70","4,065.70","4,001.85","59.00K","-1.50%"
"09/08/2016","4,067.00","4,019.70","4,069.10","4,019.45","62.15K","1.21%"
"09/07/2016","4,018.50","4,032.55","4,032.55","4,010.85","60.13K","-0.32%"
"09/06/2016","4,031.55","3,984.65","4,035.40","3,983.30","84.01K","1.46%"
"09/02/2016","3,973.40","3,948.60","3,979.15","3,933.60","128.30K","0.77%"
"09/01/2016","3,943.10","3,968.05","3,983.45","3,936.50","192.16K","-0.40%"
"08/31/2016","3,959.05","3,956.50","3,978.25","3,952.40","86.35K","0.24%"
"08/30/2016","3,949.60","3,909.95","3,951.40","3,909.60","58.26K","1.37%"
"08/29/2016","3,896.10","3,888.55","3,899.85","3,867.00","58.53K","0.25%"
"08/26/2016","3,886.45","3,894.80","3,898.55","3,870.90","75.12K","0.03%"
"08/25/2016","3,885.30","3,922.15","3,925.40","3,881.00","74.48K","-0.59%"
"08/24/2016","3,908.50","3,897.55","3,913.45","3,894.15","70.61K","0.45%"
"08/23/2016","3,890.80","3,902.00","3,902.00","3,865.55","96.32K","-0.26%"
"08/22/2016","3,900.95","3,914.35","3,915.30","3,891.60","49.45K","-0.23%"
"08/19/2016","3,910.00","3,911.00","3,919.05","3,899.75","50.98K","0.09%"
"08/18/2016","3,906.65","3,913.75","3,922.50","3,902.85","50.66K","0.09%"
"08/17/2016","3,903.00","3,886.95","3,913.70","3,885.60","64.70K","0.39%"
"08/16/2016","3,887.70","3,907.95","3,915.80","3,873.90","69.56K","-0.36%"
"08/12/2016","3,901.75","3,883.40","3,921.00","3,883.40","56.83K","0.53%"
"08/11/2016","3,881.05","3,863.35","3,887.20","3,841.40","62.87K","0.54%"
"08/10/2016","3,860.25","3,925.80","3,925.80","3,855.70","62.41K","-1.48%"
"08/09/2016","3,918.10","3,942.85","3,942.85","3,896.40","87.08K","-0.60%"
"08/08/2016","3,941.90","3,945.00","3,946.45","3,924.65","76.17K","0.38%"
"08/05/2016","3,926.90","3,882.65","3,931.10","3,882.65","54.20K","1.51%"
"08/04/2016","3,868.30","3,892.35","3,893.70","3,852.15","50.97K","0.12%"
"08/03/2016","3,863.80","3,927.10","3,927.10","3,858.80","60.92K","-1.37%"
"08/02/2016","3,917.35","3,912.65","3,945.80","3,908.05","71.93K","0.44%"
"08/01/2016","3,900.20","3,899.90","3,920.35","3,882.05","64.49K","0.42%"
"07/29/2016","3,883.90","3,876.45","3,897.70","3,872.30","83.52K","0.15%"
"07/28/2016","3,878.20","3,849.75","3,882.70","3,840.55","87.43K","1.25%"
"07/27/2016","3,830.15","3,830.65","3,851.70","3,809.70","68.88K","0.30%"
"07/26/2016","3,818.65","3,857.50","3,859.85","3,811.50","59.17K","-0.88%"
"07/25/2016","3,852.65","3,813.50","3,855.25","3,812.65","47.82K","1.05%"
"07/22/2016","3,812.50","3,812.25","3,820.00","3,798.80","62.28K","0.27%"
"07/21/2016","3,802.15","3,823.65","3,825.70","3,800.00","61.88K","-0.25%"
"07/20/2016","3,811.75","3,797.20","3,814.10","3,796.30","71.06K","0.52%"
"07/19/2016","3,791.95","3,797.20","3,797.85","3,766.55","50.92K","-0.26%"
"07/18/2016","3,801.70","3,839.30","3,848.55","3,793.90","58.00K","-0.73%"
"07/15/2016","3,829.80","3,817.65","3,847.10","3,817.65","63.02K","0.57%"
"07/14/2016","3,808.20","3,787.90","3,812.30","3,777.70","44.39K","0.54%"
"07/13/2016","3,787.60","3,803.65","3,803.65","3,776.40","46.50K","-0.30%"
"07/12/2016","3,798.85","3,804.75","3,808.95","3,789.00","42.11K","0.06%"
"07/11/2016","3,796.75","3,783.25","3,804.95","3,781.10","46.17K","1.25%"
"07/08/2016","3,750.00","3,754.90","3,754.90","3,732.75","53.11K","0.03%"
"07/07/2016","3,748.90","3,750.10","3,761.00","3,745.75","57.92K","0.04%"
"07/05/2016","3,747.45","3,763.30","3,763.30","3,734.75","61.73K","-0.33%"
"07/04/2016","3,760.00","3,779.65","3,780.60","3,757.00","57.86K","-0.05%"
"07/01/2016","3,761.75","3,736.65","3,773.15","3,736.65","77.08K","0.76%"
"06/30/2016","3,733.55","3,707.65","3,738.45","3,706.10","156.78K","1.32%"
"06/29/2016","3,685.00","3,673.05","3,687.20","3,667.80","55.21K","0.77%"
"06/28/2016","3,656.80","3,630.85","3,658.50","3,630.45","64.56K","1.04%"
"06/27/2016","3,619.30","3,610.90","3,631.75","3,606.75","52.52K","0.01%"
"06/24/2016","3,619.05","3,579.15","3,622.75","3,540.10","86.39K","-0.88%"
"06/23/2016","3,651.00","3,638.15","3,655.05","3,626.25","74.69K","0.48%"
"06/22/2016","3,633.65","3,633.90","3,650.15","3,619.60","46.18K","-0.14%"
"06/21/2016","3,638.80","3,644.30","3,651.40","3,634.45","56.05K","-0.16%"
"06/20/2016","3,644.55","3,613.95","3,649.40","3,599.20","60.35K","0.38%"
"06/17/2016","3,630.75","3,628.20","3,636.30","3,615.85","57.32K","0.49%"
"06/16/2016","3,613.15","3,630.80","3,630.80","3,588.60","54.99K","-0.65%"
"06/15/2016","3,636.70","3,612.95","3,638.80","3,608.65","48.31K","1.05%"
